,Brand,Model,Year,Color,fuelType,gearType,engineSize,Mileage,Region,Price,Age
2629,ford,edge,2011,white,gas,automatic,3.5,0.9898221409975991,riyadh,35000,12
2630,kia,optima,2014,white,gas,automatic,2.0,1.0862715074830542,eastern,35000,9
2631,toyota,yaris,2019,white,gas,automatic,1.5,-0.7173316457949579,qassim,35000,4
2632,hyundai,elantra,2017,brown,gas,automatic,2.0,0.0639082227372292,riyadh,35000,6
2633,gmc,terrain,2013,black,gas,automatic,2.4,-0.3701139264473192,makkah,35000,10
2634,chevrolet,traverse,2011,black,gas,automatic,2.5,-0.6112373426609572,makkah,35000,12
2635,hyundai,azera,2014,white,gas,automatic,6.0,-1.2354962223014174,riyadh,35000,9
2636,toyota,camry,2011,gray,gas,automatic,2.5,0.08803985423189008,eastern,35000,12
2637,hyundai,accent,2019,white,gas,automatic,1.4,-0.6883968358493213,eastern,35000,4
2638,chevrolet,trailblazer,2013,gray,gas,automatic,3.6,0.4743967264993265,eastern,35000,10
2639,nissan,navara,2014,white,gas,automatic,2.5,-1.236547520396109,aseer,35000,9
2640,toyota,corolla,2015,gray,gas,automatic,1.6,0.690829104892688,makkah,35000,8
2641,ford,taurus,2012,white,gas,automatic,3.5,1.9902721296779289,aseer,35000,11
2642,toyota,innova,2014,white,gas,manual,2.7,1.4817139100734207,eastern,35000,9
2643,ford,expedition,2009,black,gas,automatic,5.4,-1.0597268968183238,makkah,35000,14
2644,nissan,altima,2013,white,gas,automatic,2.5,0.05426328608868367,makkah,35000,10
2645,toyota,rav4,2011,white,gas,automatic,2.4,2.619816434601792,makkah,35000,12
2646,hyundai,accent,2018,white,gas,automatic,1.4,-0.0036063338025894465,riyadh,35000,5
2647,ford,crown victoria,2011,white,gas,automatic,4.6,1.3659746702908744,eastern,35000,12
2648,toyota,camry,2016,white,gas,automatic,2.5,-1.0741943017911422,riyadh,35000,7
2649,toyota,land cruiser,2004,white,gas,manual,4.6,2.86093985081543,jizan,35000,19
2650,hyundai,accent,2019,white,gas,automatic,1.4,-0.29295443325895504,makkah,35000,4
2651,toyota,corolla,2016,white,gas,automatic,5.8,-1.2370587020384818,tabouk,35000,7
2652,mercedes,e,1993,white,gas,automatic,3.2,0.8586124228307859,makkah,35000,30
2653,kia,rio,2019,white,gas,automatic,1.4,-0.6112373426609572,eastern,35000,4
2654,ford,fusion,2014,blue,gas,automatic,1.6,0.37254619549068585,makkah,35000,9
2655,hyundai,accent,2019,gray,gas,automatic,1.4,-0.20615000342204537,riyadh,35000,4
2656,toyota,yaris,2017,brown,gas,automatic,1.3,0.7004740415412335,eastern,35000,6
2657,hyundai,sonata,2016,brown,gas,automatic,2.4,0.7872784713781432,riyadh,35000,7
2658,hyundai,sonata,2017,white,gas,automatic,2.4,0.2568069557081396,riyadh,35000,6
2659,nissan,datsun,2015,white,gas,manual,2.4,1.2791702404539647,makkah,35000,8
2660,toyota,avanza,2016,white,gas,automatic,1.5,0.015683539494501592,eastern,35000,7
2661,toyota,yaris,2017,white,gas,automatic,1.5,-1.2364317811563263,qassim,35000,6
2662,nissan,datsun,2015,white,gas,manual,4.2,-1.0549044284940512,riyadh,35000,8
2663,gmc,yukon,2007,black,gas,automatic,4.7,1.65532276974724,makkah,35000,16
2664,hyundai,sonata,2015,white,gas,automatic,1.6,2.4269177016308814,riyadh,35000,8
2665,chevrolet,suburban,2009,black,gas,automatic,5.3,1.9928955524463332,makkah,35000,14
2666,hyundai,accent,2018,white,gas,automatic,1.4,-0.7462664557405945,eastern,35000,5
2667,hyundai,accent,2019,white,gas,automatic,1.4,-0.6787518992007758,riyadh,35000,4
2668,hyundai,h1,2016,gray,gas,automatic,2.4,0.7004740415412335,makkah,35000,7
2669,ford,edge,2012,brown,gas,automatic,3.5,2.5715917513590645,qassim,35000,11
2670,kia,sorento,2013,gray,gas,automatic,3.3,1.5878082132074214,al-jouf,35000,10
2671,hyundai,accent,2017,white,gas,automatic,1.4,-0.7269765824435035,eastern,35000,6
2672,ford,expedition,2010,gray,gas,automatic,5.4,0.43041581538195894,riyadh,35000,13
2673,hyundai,accent,2017,gray,gas,automatic,1.4,0.5075753085703231,makkah,35000,6
2674,nissan,sunny,2018,white,gas,automatic,1.5,-0.1772151934764088,makkah,35000,5
2675,nissan,datsun,2015,white,gas,automatic,2.5,0.4442659444092703,riyadh,35000,8
2676,kia,cerato,2017,white,gas,automatic,1.6,0.5654449284615962,riyadh,35000,6
2677,nissan,patrol,2003,white,gas,automatic,4.5,0.12177784262850232,riyadh,35000,20
2678,nissan,datsun,2014,white,gas,automatic,2.4,-0.061475953693862564,eastern,35000,9
2679,mercedes,s,1994,green,gas,automatic,5.0,0.015683539494501592,madinah,35000,29
2680,hyundai,accent,2016,gray,gas,automatic,1.4,0.3629012588421403,riyadh,35000,7
2681,toyota,yaris,2017,white,gas,automatic,1.5,1.3563297336423288,eastern,35000,6
2682,nissan,sentra,2016,gray,gas,automatic,1.6,-0.013251270451134967,riyadh,35000,7
2683,nissan,patrol,2003,white,gas,automatic,4.5,0.12177784262850232,riyadh,35000,20
2684,hyundai,accent,2018,white,gas,automatic,1.4,0.8355031546208708,eastern,35000,5
2685,nissan,sunny,2018,white,gas,automatic,1.5,-0.013251270451134967,makkah,35000,5
2686,hyundai,accent,2018,gray,gas,automatic,1.4,-0.3381409614573908,riyadh,35500,5
2687,hyundai,accent,2018,gray,gas,automatic,1.4,-0.44759170254508535,riyadh,35500,5
2688,hyundai,elantra,2017,white,gas,automatic,1.6,0.9754222505813206,riyadh,35500,6
2689,hyundai,accent,2018,white,gas,automatic,1.4,-0.4569183562842289,eastern,35500,5
2690,kia,rio,2019,white,gas,automatic,1.4,-0.4183386096900468,makkah,35500,4
2691,toyota,yaris,2019,white,gas,automatic,1.5,-0.4665632929327744,makkah,35500,4
2692,toyota,yaris,2019,white,gas,automatic,1.5,-0.4086936730415013,makkah,35500,4
2693,ford,crown victoria,2009,black,gas,automatic,4.6,1.4045544168850566,jizan,35500,14
2694,toyota,corolla,2015,white,gas,automatic,1.6,-1.2364510710296235,northern borders,35500,8
2695,toyota,camry,2014,white,gas,automatic,2.5,0.36675923350155853,makkah,35500,9
2696,chevrolet,malibu,2013,black,gas,automatic,3.0,-0.05708750751877435,riyadh,36000,10
2697,hyundai,accent,2018,white,gas,automatic,1.4,-0.48585316622986546,riyadh,36000,5
2698,hyundai,elantra,2017,white,gas,automatic,2.0,1.5106487200190573,riyadh,36000,6
2699,gmc,yukon,2007,brown,gas,automatic,5.0,1.6842575796928765,riyadh,36000,16
2700,hyundai,sonata,2018,gray,gas,automatic,2.0,-0.4762082295813199,tabouk,36000,5
2701,chevrolet,caprice,2013,blue,gas,automatic,5.5,0.5365101185159596,riyadh,36000,10
2702,kia,rio,2019,gray,gas,automatic,1.4,-0.7076867091464124,makkah,36000,4
2703,toyota,yaris,2018,gray,gas,automatic,1.5,0.05426328608868367,makkah,36000,5
2704,hyundai,azera,2015,white,gas,automatic,3.0,1.3928165289837766,eastern,36000,8
2705,kia,optima,2015,red,gas,automatic,2.4,0.2664518923566851,riyadh,36000,8
2706,toyota,innova,2013,white,gas,automatic,2.7,0.7004740415412335,riyadh,36000,10
2707,ford,f-150,2013,white,gas,automatic,5.0,1.6456778330986945,eastern,36000,10
2708,hyundai,elantra,2016,gray,gas,automatic,1.6,0.12177784262850232,eastern,36000,7
2709,kia,cerato,2016,gray,gas,automatic,1.6,-0.5244329128240475,eastern,36000,7
2710,hyundai,accent,2019,white,gas,automatic,1.4,-0.3508240531502282,makkah,36000,4
2711,toyota,yaris,2018,white,gas,automatic,1.5,-0.4762082295813199,makkah,36000,5
2712,lexus,es,2008,white,gas,automatic,3.5,2.523367068116337,eastern,36000,15
2713,nissan,altima,2014,brown,gas,automatic,2.5,0.10248796933141127,riyadh,36000,9
2714,nissan,sentra,2016,white,gas,automatic,1.6,0.10248796933141127,riyadh,36000,7
2715,hyundai,sonata,2017,white,gas,automatic,2.4,-1.0452594918455056,riyadh,36000,6
2716,toyota,fortuner,2008,white,gas,automatic,4.0,1.5395835299646938,madinah,36000,15
2717,toyota,fortuner,2010,green,gas,manual,2.7,0.690829104892688,makkah,36000,13
2718,toyota,yaris,2019,white,gas,automatic,1.6,-1.0645493651425966,riyadh,36000,4
2719,gmc,sierra,2011,white,gas,automatic,6.0,1.00911201429469,eastern,36000,12
2720,hyundai,accent,2018,gray,gas,automatic,1.4,-0.31224430655604607,eastern,36000,5
2721,ford,expedition,2014,white,gas,automatic,5.4,0.11213290597995679,aseer,36000,9
2722,toyota,camry,2014,black,gas,automatic,9.0,-0.21579494007059088,makkah,36000,9
2723,toyota,corolla,2018,brown,gas,automatic,1.6,-1.237010477355239,makkah,36000,5
2724,hyundai,accent,2019,white,gas,automatic,1.4,0.2568069557081396,makkah,36000,4
2725,kia,pegas,2020,red,gas,automatic,1.4,-0.15792532017931776,makkah,36000,3
2726,hyundai,accent,2018,white,gas,automatic,1.4,0.0639082227372292,riyadh,36000,5
2727,nissan,altima,2014,brown,gas,automatic,2.5,0.10573831298197112,riyadh,36500,9
2728,hyundai,elantra,2017,white,gas,automatic,1.6,0.03390282482360408,riyadh,36500,6
2729,toyota,yaris,2018,gray,gas,automatic,1.5,0.02628332487125312,makkah,36500,5
2730,hyundai,accent,2018,white,gas,automatic,1.4,-0.22851661151002242,riyadh,36500,5
2731,hyundai,accent,2019,gray,gas,automatic,1.4,-0.5286091703928677,riyadh,36500,4
2732,kia,optima,2015,white,gas,automatic,2.4,0.43041581538195894,riyadh,36500,8
2733,hyundai,accent,2019,white,gas,automatic,1.4,-0.5437227861211386,makkah,36500,4
2734,kia,rio,2019,brown,gas,automatic,1.4,-0.5437227861211386,eastern,36500,4
2735,kia,optima,2015,blue,gas,automatic,2.4,0.43608703813130373,riyadh,36500,8
2736,toyota,corolla,2013,white,gas,automatic,1.6,1.9832506157977876,qassim,36500,10
2737,hyundai,accent,2018,white,gas,automatic,1.4,-0.5823025327153206,riyadh,36500,5
2738,hyundai,accent,2019,white,gas,automatic,1.4,-0.29295443325895504,tabouk,36500,4
2739,hyundai,accent,2018,white,gas,automatic,1.4,-0.8890115181390682,riyadh,36500,5
2740,nissan,sentra,2018,gray,gas,automatic,1.6,-0.6208822793095027,riyadh,36500,5
2741,hyundai,accent,2018,white,gas,automatic,1.4,0.12177784262850232,riyadh,36500,5
2742,hyundai,accent,2017,white,gas,automatic,1.6,0.04461834944013815,eastern,36500,6
2743,hyundai,accent,2019,white,gas,automatic,1.4,-0.26401962331331846,makkah,37000,4
2744,toyota,corolla,2015,gray,gas,automatic,1.6,0.4620222727792426,eastern,37000,8
2745,kia,carnival,2015,white,gas,automatic,2.4,0.034973412791592634,riyadh,37000,8
2746,kia,optima,2015,blue,gas,automatic,2.4,0.4356626609187677,riyadh,37000,8
2747,hyundai,accent,2019,white,gas,automatic,1.4,-0.43762848298713786,makkah,37000,4
2748,kia,rio,2019,red,gas,automatic,1.4,-1.0693718334668694,eastern,37000,4
2749,toyota,corolla,2016,white,gas,automatic,1.6,0.12365860527496869,eastern,37000,7
2750,nissan,datsun,2016,white,gas,manual,2.5,0.21822720911395752,riyadh,37000,7
2751,nissan,pathfinder,2014,gray,gas,automatic,3.5,2.30153352519979,eastern,37000,9
2752,toyota,yaris,2018,brown,gas,automatic,1.5,-0.061475953693862564,eastern,37000,5
2753,toyota,yaris,2019,white,gas,automatic,1.5,-0.7076867091464124,makkah,37000,4
2754,hyundai,elantra,2017,white,gas,automatic,2.0,0.1603575892226844,makkah,37000,6
2755,toyota,hilux,2014,white,gas,manual,2.7,0.8547930279179619,riyadh,37000,9
2756,hyundai,accent,2018,gray,gas,automatic,1.6,-0.13863544688222673,qassim,37000,5
2757,toyota,hiace,2010,white,gas,manual,2.7,4.288390474800167,riyadh,37000,13
2758,hyundai,accent,2019,blue,gas,automatic,1.4,-0.6074565274947273,eastern,37000,4
2759,nissan,altima,2017,white,gas,automatic,2.5,-0.38940379974441025,makkah,37000,6
2760,nissan,altima,2017,white,gas,automatic,2.5,0.5075753085703231,makkah,37000,6
2761,chevrolet,caprice,2013,white,gas,automatic,6.0,1.3273949236966922,riyadh,37000,10
2762,nissan,sentra,2017,white,gas,automatic,1.6,-0.7491599367351581,riyadh,37000,6
2763,kia,rio,2016,gray,gas,automatic,1.4,-0.3604689897987737,eastern,37000,7
2764,nissan,land cruiser,2011,white,gas,manual,6.0,1.0434865685101065,makkah,37000,12
2765,chevrolet,tahoe,2011,white,gas,automatic,5.3,0.7486987247839612,riyadh,37000,12
2766,toyota,camry,2014,white,gas,automatic,2.5,0.015683539494501592,makkah,37000,9
2767,nissan,patrol,2006,white,gas,manual,4.0,-0.21579494007059088,eastern,37000,17
2768,chevrolet,silverado,2010,white,gas,automatic,5.3,-0.5340778494725931,eastern,37000,13
2769,lexus,lx,2006,white,gas,automatic,4.7,1.134496190725782,makkah,37000,17
2770,kia,optima,2015,red,gas,automatic,2.4,-0.273664559961864,riyadh,37000,8
2771,hyundai,accent,2019,white,gas,automatic,1.4,-0.6613910132333939,eastern,37000,4
2772,hyundai,accent,2019,white,gas,automatic,1.4,-0.635349684282321,eastern,37000,4
2773,hyundai,accent,2018,gray,gas,automatic,1.4,-1.0452594918455056,eastern,37000,5
2774,toyota,yaris,2020,brown,gas,automatic,1.5,-1.1127740483853243,makkah,37000,3
2775,nissan,navara,2015,white,gas,manual,2.5,-0.09041076363949913,aseer,37000,8
2776,nissan,altima,2015,white,gas,automatic,2.5,-0.3315341798531371,qassim,37000,8
2777,hyundai,accent,2019,gray,gas,automatic,1.4,-0.6401721526065938,eastern,37000,4
2778,nissan,altima,2013,yellow,gas,automatic,3.5,1.5492284666132392,riyadh,37000,10
2779,chevrolet,tahoe,2008,white,gas,automatic,5.3,2.9573892173008853,riyadh,37000,15
2780,hyundai,accent,2016,gray,diesel,automatic,1.6,0.015683539494501592,riyadh,37000,7
2781,toyota,yaris,2017,white,gas,automatic,1.3,-0.273664559961864,riyadh,37000,6
2782,toyota,yaris,2017,white,gas,automatic,1.3,-0.273664559961864,riyadh,37000,6
2783,kia,cerato,2017,white,gas,automatic,1.6,-0.5437227861211386,riyadh,37500,6
2784,toyota,yaris,2018,gray,gas,automatic,1.5,0.06338739615820774,makkah,37500,5
2785,hyundai,accent,2019,white,gas,automatic,1.4,-0.24810547784321837,riyadh,37500,4
2786,hyundai,accent,2018,gray,gas,automatic,1.4,-0.5051430395269565,riyadh,37500,5
2787,kia,cerato,2017,red,gas,automatic,1.6,-0.48585316622986546,eastern,37500,6
2788,toyota,avanza,2016,blue,gas,automatic,1.6,-1.2360652735636817,makkah,37500,7
2789,ford,taurus,2011,gray,gas,automatic,3.5,2.3208233984968807,riyadh,37500,12
2790,toyota,yaris,2018,gray,gas,automatic,1.5,-0.5051430395269565,eastern,37500,5
2791,kia,pegas,2020,white,gas,automatic,1.4,-1.1870400605791247,riyadh,37500,3
2792,ford,f-150,2012,black,gas,automatic,3.0,2.156859475471607,riyadh,38000,11
2793,gmc,yukon,2008,white,gas,automatic,5.3,0.690829104892688,makkah,38000,15
2794,hyundai,accent,2018,white,gas,automatic,1.4,-0.553367722769684,riyadh,38000,5
2795,chevrolet,tahoe,2008,black,gas,automatic,5.7,0.9801772043490535,riyadh,38000,15
2796,kia,cerato,2017,white,gas,automatic,1.6,-0.5051430395269565,riyadh,38000,6
2797,hyundai,accent,2019,white,gas,automatic,1.4,-0.9458973544921897,riyadh,38000,4
2798,hyundai,accent,2018,white,gas,automatic,1.4,-1.111992808516792,riyadh,38000,5
2799,toyota,yaris,2019,white,gas,automatic,1.5,-0.9150142673435468,riyadh,38000,4
2800,nissan,sentra,2016,white,gas,automatic,1.6,-0.4569183562842289,riyadh,38000,7
2801,toyota,land cruiser,1997,white,gas,manual,4.6,3.970107565398165,madinah,38000,26
2802,ford,f-150,2013,white,gas,automatic,5.0,0.9030177111606894,eastern,38000,10
2803,hyundai,sonata,2016,white,gas,automatic,2.4,0.29538670230232167,riyadh,38000,7
2804,hyundai,accent,2019,brown,gas,automatic,1.4,-0.6941837978384486,eastern,38000,4
2805,mercedes,s,2002,white,gas,automatic,3.0,-0.26401962331331846,eastern,38000,21
2806,toyota,innova,2013,gray,gas,automatic,2.7,1.5202936566676026,madinah,38000,10
2807,ford,expedition,2013,black,gas,automatic,5.4,0.1603575892226844,riyadh,38000,10
2808,lexus,ls,2008,blue,gas,automatic,4.6,1.6456778330986945,eastern,38000,15
2809,toyota,camry,2017,yellow,gas,automatic,2.5,2.2533088419570624,eastern,38000,6
2810,gmc,yukon,2007,black,gas,automatic,5.3,2.2243740320114256,riyadh,38000,16
2811,nissan,sentra,2018,gray,gas,automatic,1.6,0.14106771592559336,riyadh,38000,5
2812,kia,carnival,2015,white,gas,automatic,3.3,-0.3797588630958647,riyadh,38000,8
2813,toyota,corolla,2016,gray,gas,automatic,1.6,0.10248796933141127,makkah,38000,7
2814,hyundai,sonata,2016,white,gas,automatic,2.4,1.250235430508328,eastern,38000,7
2815,toyota,fortuner,2010,gray,gas,manual,2.7,3.102063267029068,aseer,38000,13
2816,nissan,sentra,2018,gray,gas,automatic,1.6,-0.48585316622986546,riyadh,38000,5
2817,nissan,navara,2015,white,gas,automatic,2.5,-1.0549044284940512,makkah,38000,8
2818,hyundai,accent,2019,gray,gas,automatic,1.4,-0.49549810287841095,makkah,38000,4
2819,hyundai,elantra,2015,white,gas,automatic,2.0,-1.2368079336856197,riyadh,38000,8
2820,toyota,yaris,2019,white,gas,automatic,1.5,-0.6498170892551393,eastern,38000,4
2821,kia,optima,2015,blue,gas,automatic,2.0,0.5943797384072328,riyadh,38000,8
2822,nissan,pathfinder,2013,gray,gas,automatic,3.5,-0.013251270451134967,riyadh,38000,10
2823,kia,sportage,2015,red,gas,automatic,2.4,0.17964746251977542,riyadh,38000,8
2824,kia,rio,2019,blue,gas,automatic,1.4,-0.775201265686231,riyadh,38000,4
2825,lexus,ls,2006,gray,gas,automatic,4.3,2.234018968659971,makkah,38000,17
2826,mercedes,s,2008,gray,gas,automatic,3.0,1.230945557211237,makkah,38000,15
2827,ford,muang,2010,black,gas,automatic,3.7,1.5588734032617848,jizan,38000,13
2828,gmc,terrain,2015,gray,gas,automatic,2.4,-0.032541143748226004,riyadh,38000,8
2829,hyundai,azera,2015,black,gas,automatic,3.0,0.9059690617751444,riyadh,38000,8
2830,kia,carnival,2016,white,gas,automatic,3.3,-1.236422136219678,makkah,38000,7
2831,gmc,yukon,2009,brown,gas,automatic,4.8,2.137569602174516,riyadh,38000,14
2832,ford,crown victoria,2011,blue,gas,automatic,4.6,0.208582272465412,makkah,38000,12
2833,chevrolet,impala,2014,brown,gas,automatic,3.6,-1.236422136219678,eastern,38000,9
2834,toyota,camry,2013,blue,gas,automatic,2.4,0.5027528402460504,makkah,38000,10
2835,chevrolet,suburban,2008,yellow,gas,automatic,5.3,1.173075937319964,riyadh,38000,15
2836,toyota,yaris,2018,white,gas,automatic,1.5,-0.4569183562842289,eastern,38000,5
2837,toyota,yaris,2018,gray,gas,automatic,1.5,-0.05183101704531705,eastern,38000,5
2838,kia,pegas,2020,gray,gas,automatic,1.4,-0.4183386096900468,makkah,38000,3
2839,toyota,yaris,2018,gray,gas,automatic,1.5,-0.21579494007059088,eastern,38000,5
2840,toyota,yaris,2018,white,gas,automatic,1.5,-0.022896207099680488,eastern,38000,5
2841,kia,pegas,2020,white,gas,automatic,1.4,0.015683539494501592,makkah,38000,3
2842,toyota,yaris,2018,gray,gas,automatic,1.5,-0.11934557358513569,eastern,38000,5
2843,nissan,sunny,2019,gray,gas,automatic,1.5,0.1700025258712299,makkah,38000,4
2844,hyundai,h1,2013,white,gas,automatic,2.4,1.4238442901821475,makkah,38000,10
2845,toyota,yaris,2018,gray,gas,automatic,1.5,-0.18396664913039068,eastern,38000,5
2846,chevrolet,spark,2020,black,gas,automatic,1.4,-0.6498170892551393,makkah,38000,3
2847,kia,rio,2017,white,gas,automatic,1.4,-0.6015924060124117,riyadh,38000,6
2848,nissan,navara,2016,white,gas,automatic,2.4,-0.3025993699075006,eastern,38000,7
2849,toyota,yaris,2017,black,gas,automatic,1.3,-0.11934557358513569,riyadh,38000,6
2850,nissan,sunny,2020,white,gas,automatic,1.5,-0.5437227861211386,makkah,38000,3
2851,kia,pegas,2020,white,gas,automatic,1.4,-0.14828038353077225,makkah,38000,3
2852,gmc,yukon,2012,black,gas,automatic,5.1,0.5943797384072328,madinah,38000,11
2853,chevrolet,spark,2020,black,gas,automatic,1.4,-0.4762082295813199,riyadh,38000,3
2854,hyundai,accent,2019,white,gas,automatic,1.4,-0.5155885059173313,riyadh,38500,4
2855,nissan,sentra,2017,gray,gas,automatic,1.6,-0.22281645395073202,riyadh,38500,6
2856,hyundai,accent,2019,gray,gas,automatic,1.4,-0.4253504786335394,riyadh,38500,4
2857,hyundai,elantra,2017,white,gas,automatic,1.6,-0.28330949661040955,riyadh,38500,6
2858,toyota,yaris,2019,gray,gas,automatic,1.5,-0.8270138653622175,eastern,38500,4
2859,toyota,corolla,2016,white,gas,automatic,1.6,1.5974531498559668,eastern,38500,7
2860,toyota,corolla,2016,gray,gas,manual,1.6,-0.43762848298713786,eastern,38500,7
2861,kia,cerato,2017,gray,gas,automatic,1.6,-0.3025993699075006,riyadh,38500,6
2862,toyota,camry,2015,yellow,gas,automatic,2.5,0.6136696117043239,eastern,38500,8
2863,hyundai,accent,2018,black,gas,automatic,1.6,0.015683539494501592,makkah,38500,5
